l2miss,r1b2,l3miss,instructions,cycles,stall_cycles,intra_coh,inter_coh,llc_occupancy,wall-cycles
5879133,4809145,3932480,1012350018,692448647,276634456,10557,511,344064.00,388436486
12814243,4288120,10833752,1201488990,1410429256,819151602,74394,1114,1720320.00,420483153
14626916,3119814,12852367,1217261699,1590587320,966857787,82866,1535,2179072.00,420638196
15650283,2348730,14006348,1230447195,1701170306,1059723270,90054,1628,2408448.00,420524979
16227756,2005115,14485690,1258360690,1756655657,1094689871,363220,1477,2546073.60,420426708
16795468,1714288,14705690,1295235986,1836120104,1155144165,659176,1355,2252800.00,420507555
17557304,1521985,15057068,1343782567,1906031659,1201799027,1116028,1327,6228260.57,420434067
18061048,1376869,15293262,1376247316,1949450004,1229310668,1425494,1356,9209856.00,420708039
18534438,1262786,15489569,1400388992,1990497406,1257506495,1675587,1364,11528874.67,420755652
18811157,1169731,15544173,1411806906,2003926878,1265321195,1858890,1449,13384089.60,420653574
18714296,1082798,15420133,1405904884,1988923752,1253312950,1914445,1403,12167354.18,420555201
18844186,1021304,15488847,1414521368,1997739312,1258363702,1983313,1460,13676544.00,420689928
18888123,963088,15515539,1423309035,2001839720,1256839606,2029385,1527,14953550.77,420568845
19116381,922137,15618512,1434619049,2018862056,1268886204,2158125,1511,16048128.00,420942348
19156300,882221,15600399,1432373857,2021502691,1271678212,2231781,1561,16996761.60,420354513
19355671,850672,15680679,1440677748,2037909729,1283136562,2328115,1540,16201728.00,420503439
19491399,821760,15737222,1448745623,2052424043,1293359720,2406821,1511,16419659.29,420454947
19471630,792070,15716612,1449501359,2053271736,1295415559,2445332,1524,16613376.00,420425031
19671410,770501,15837222,1464698372,2074396866,1309023395,2524860,1510,16786701.47,420677313
19746037,746950,15876052,1469908275,2083777012,1315716258,2577067,1543,16942694.40,420706302
19864059,726388,15941985,1478221541,2098116070,1325461862,2625393,1543,17608118.86,420946416
19841447,711914,15916717,1474580562,2096062499,1324104667,2649542,1504,18005271.27,420685959
19935052,696797,15960052,1480311405,2105457270,1331285729,2688794,1545,18367888.70,420534639
20021567,682582,15988457,1484111569,2113658230,1337634631,2738278,1533,18700288.00,420214002
20113484,668804,16026631,1489242761,2122197932,1343283517,2778891,1524,19006095.36,420782178
20195431,660625,16059375,1493164183,2128436227,1347348161,2819074,1511,19288379.08,420529379
20266989,648096,16094966,1496173649,2134365866,1350725835,2855800,1520,19549752.89,420188203
20240485,634839,16052533,1492688555,2129159566,1349017406,2873265,1562,19792457.14,420370677
20311528,626351,16067634,1499900665,2138342160,1354414836,2902960,1560,20018423.17,420889293
20359653,617167,16085018,1501590675,2140578132,1354846421,2929161,1546,20229324.80,420358536
20281098,605554,16020248,1497902334,2132126007,1349615497,2923879,1558,20426619.87,420693507
20359135,597930,16072190,1501127161,2139801335,1354939003,2952556,1547,20611584.00,420642603
20341600,589762,16046277,1499111055,2137978976,1354416011,2965037,1592,20785338.18,420561147
